rank	term	pvalue	zscore	combinedscore	overlapping_genes	adjusted_pvalue			link	library	category	direction	cluster
1	Cytoplasmic Ribosomal Proteins WP163	1.238135362204041e-10	11.304347826086955	257.8775456426394	['RPL30', 'RPL41', 'RPLP0', 'RPS6', 'RPL23A', 'RPS4X', 'RPS15', 'RPS27', 'RPL18A', 'RPL27A', 'RPLP2', 'RPS20', 'RPL37']	2.179118237479112e-08	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=e30cc0bc59d7aa4f05d2d054e9acf799	WikiPathways_2019_Mouse	Pathways	up	2
2	mRNA processing WP310	0.0002190782242944586	2.800875273522976	23.60040389564008	['RBM38', 'DAZAP1', 'TAF15', 'RNPEPL1', 'CPSF1', 'FUS', 'RPS6', 'CIRBP', 'RPS4X', 'HNRNPM', 'RPS27', 'PCBP1', 'RPS20', 'RPL37', 'CLASRP', 'HNRNPA0']	0.019278883737912356	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=e30cc0bc59d7aa4f05d2d054e9acf799	WikiPathways_2019_Mouse	Pathways	up	2
3	EBV LMP1 signaling WP1243	0.0024928224994350697	10.909090909090908	65.39279647156731	['IRAK1', 'TRADD', 'NFKB2']	0.14624558663352408	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=e30cc0bc59d7aa4f05d2d054e9acf799	WikiPathways_2019_Mouse	Pathways	up	2
4	ApoE and miR-146 in inflammation and atherosclerosis WP3592	0.004146431795133269	20.0	109.71014245976819	['IRAK1', 'NFKB2']	0.18244299898586383	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=e30cc0bc59d7aa4f05d2d054e9acf799	WikiPathways_2019_Mouse	Pathways	up	2
5	Toll Like Receptor signaling WP88	0.007984149416245171	7.2727272727272725	35.129432914098345	['IRAK1', 'IRF3', 'NFKB2']	0.28104205945183003	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=e30cc0bc59d7aa4f05d2d054e9acf799	WikiPathways_2019_Mouse	Pathways	up	2
1	Cytoplasmic Ribosomal Proteins WP477	3.1267102409301575e-13	13.48314606741573	388.228648966356	['RPL30', 'RPL41', 'RPLP0', 'RPS6', 'RPS3A', 'RPL23A', 'RPS4X', 'RPS15', 'RPS27', 'RPL18A', 'RPL27A', 'RPLP2', 'RPS20', 'RPL37', 'UBA52']	1.4758072337190343e-10	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=e30cc0bc59d7aa4f05d2d054e9acf799	WikiPathways_2019_Human	Pathways	up	2
2	mir-124 predicted interactions with cell cycle and differentiation  WP3595	0.0022583144908214794	26.666666666666664	162.48364118578596	['STK11', 'CTDSP1']	0.5329622198338692	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=e30cc0bc59d7aa4f05d2d054e9acf799	WikiPathways_2019_Human	Pathways	up	2
3	EBV LMP1 signaling WP262	0.0028404915044901156	10.43478260869565	61.187250540748444	['IRAK1', 'TRADD', 'NFKB2']	0.4469039967064448	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=e30cc0bc59d7aa4f05d2d054e9acf799	WikiPathways_2019_Human	Pathways	up	2
4	ApoE and miR-146 in inflammation and atherosclerosis WP3926	0.004146431795133269	20.0	109.71014245976819	['IRAK1', 'NFKB2']	0.4892789518257257	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=e30cc0bc59d7aa4f05d2d054e9acf799	WikiPathways_2019_Human	Pathways	up	2
5	Toll-like Receptor Signaling WP3858	0.006699279718041893	7.741935483870967	38.75423429523202	['IRAK1', 'IRF3', 'NFKB2']	0.6324120053831547	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=e30cc0bc59d7aa4f05d2d054e9acf799	WikiPathways_2019_Human	Pathways	up	2
1	IRF3 human tf ARCHS4 coexpression	7.94401641381207e-139	29.4314381270903	9358.812035493402	['CAPN15', 'RPS6KA4', 'STK11', 'ZMIZ2', 'ARHGDIA', 'TBC1D10C', 'FBRSL1', 'SLC12A9', 'SRRM2', 'FBXW5', 'ARRDC2', 'GTPBP6', 'SYTL1', 'HLA-B', 'UBALD2', 'CYBA', 'POLRMT', 'DGKZ', 'MFSD10', 'EML3', 'HLA-E', 'SIGIRR', 'ACAP1', 'DGKQ', 'EHBP1L1', 'ZNF316', 'RIN3', 'CSNK1G2', 'SF1', 'ANAPC2', 'AKAP17A', 'RASAL3', 'CORO1A', 'CORO1B', 'RHOT2', 'DPP7', 'MICAL1', 'GRK6', 'TNFRSF14', 'GSDMD', 'CARMIL2', 'INTS1', 'CPSF1', 'TNK2', 'NBEAL2', 'ABCA7', 'PARP10', 'ABTB1', 'ATG16L2', 'BCL3', 'TUBGCP6', 'DUS1L', 'CLASRP', 'LRCH4', 'OGFR', 'RNPEPL1', 'LSP1', 'ARRB2', 'MED15', 'PPP1R9B', 'LFNG', 'FAM102A', 'EFHD2', 'MAN2C1', 'CIC', 'SUN2', 'MINK1', 'TMC8', 'ANO9', 'TYK2', 'TMC6', 'ARFGAP1', 'GIGYF1', 'NPEPL1', 'PITPNM1', 'EEF1D', 'CTDSP1', 'FAM193B', 'EVL', 'PLCB2', 'PPP1R12C', 'RNF166', 'TRABD', 'TP53I13', 'AP5Z1', 'IDUA', 'UNC93B1', 'PBXIP1', 'LMF2', 'HDAC7', 'TAF1C', 'ZNF865', 'CSK', 'FBRS', 'CYTH1', 'SH2B1', 'ATP13A1', 'SCAF1', 'USF2', 'DEF6', 'CLCN7', 'PFKL', 'FMNL1', 'MYO15B', 'ABHD17A', 'SHKBP1', 'CD7', 'SIPA1', 'ENGASE', 'MYO1G']	1.3695484297412009e-135	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=e30cc0bc59d7aa4f05d2d054e9acf799	ARCHS4_TFs_Coexp	Transcription	up	2
2	CXXC1 human tf ARCHS4 coexpression	8.728986318835697e-115	25.953177257525084	6816.099460936719	['CAPN15', 'STK11', 'ZMIZ2', 'ARHGDIA', 'TBC1D10C', 'SRRM2', 'FBXW5', 'GTPBP6', 'HLA-B', 'UBALD2', 'CYBA', 'POLRMT', 'MAPK8IP3', 'DGKZ', 'MFSD10', 'EML3', 'ACAP1', 'HGS', 'CDC37', 'EHBP1L1', 'ZNF316', 'TELO2', 'CSNK1G2', 'SF1', 'ANAPC2', 'AKAP17A', 'RASAL3', 'CORO1A', 'RHOT2', 'DPP7', 'PCBP1', 'MICAL1', 'GRK6', 'TNFRSF14', 'GSDMD', 'CARMIL2', 'INTS1', 'CPSF1', 'FUS', 'NBEAL2', 'ABCA7', 'NFKB2', 'PARP10', 'TUBGCP6', 'DUS1L', 'CLASRP', 'LRCH4', 'OGFR', 'DAZAP1', 'RNPEPL1', 'TRADD', 'LSP1', 'ARRB2', 'MED15', 'PPP1R9B', 'EFHD2', 'MAN2C1', 'CIC', 'SUN2', 'MINK1', 'TMC8', 'TYK2', 'TMC6', 'KCNAB2', 'ARFGAP1', 'GIGYF1', 'PITPNM1', 'IRF3', 'CTDSP1', 'FAM193B', 'PPP1R12C', 'RNF166', 'TRABD', 'SELPLG', 'TP53I13', 'AP5Z1', 'LMF2', 'HDAC7', 'VPS51', 'TAF1C', 'ZNF865', 'CSK', 'FBRS', 'CYTH1', 'SH2B1', 'ATP13A1', 'SCAF1', 'USF2', 'DEF6', 'CLCN7', 'PFKL', 'FMNL1', 'ABHD17A', 'SHKBP1', 'SIPA1', 'ENGASE', 'MYO1G']	7.524386206836371e-112	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=e30cc0bc59d7aa4f05d2d054e9acf799	ARCHS4_TFs_Coexp	Transcription	up	2
3	JUND human tf ARCHS4 coexpression	5.301769097352566e-113	25.68561872909699	6640.350821497029	['OGFR', 'RNPEPL1', 'MED15', 'CAPN15', 'PPP1R9B', 'ZFP36', 'STK11', 'FAM102A', 'ZMIZ2', 'ARHGDIA', 'TBC1D10C', 'FBRSL1', 'PIM3', 'MAN2C1', 'CIC', 'SRRM2', 'SUN2', 'ARRDC2', 'TSC22D3', 'MINK1', 'SYTL1', 'ARID5A', 'CIRBP', 'TMC8', 'ANO9', 'UBALD2', 'TYK2', 'TMC6', 'FOS', 'KCNAB2', 'MAPK8IP3', 'DGKZ', 'EML3', 'GIGYF1', 'ACAP1', 'NPEPL1', 'PITPNM1', 'CTDSP1', 'DGKQ', 'EHBP1L1', 'ZNF316', 'FAM193B', 'EVL', 'ZFPM1', 'PLCB2', 'PPP1R12C', 'RNF166', 'CSNK1G2', 'SF1', 'ANAPC2', 'TRABD', 'CTBP1', 'IDUA', 'CXCR4', 'PBXIP1', 'AKAP17A', 'RASAL3', 'LMF2', 'HDAC7', 'DPP7', 'VPS51', 'TAF1C', 'SPOCK2', 'MICAL1', 'GRK6', 'ZNF865', 'TNFRSF14', 'CSK', 'NLRP1', 'FBRS', 'CYTH1', 'SH2B1', 'RBM38', 'CARMIL2', 'CBX4', 'TNK2', 'NBEAL2', 'ABCA7', 'SCAF1', 'USF2', 'DEF6', 'CLCN7', 'FMNL1', 'MYO15B', 'ABHD17A', 'SGSM2', 'BCL3', 'TUBGCP6', 'MAFK', 'CLASRP', 'LRCH4', 'SIPA1', 'SSBP4', 'PNPLA2', 'ENGASE', 'MYO1G']	3.046749974611941e-110	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=e30cc0bc59d7aa4f05d2d054e9acf799	ARCHS4_TFs_Coexp	Transcription	up	2
4	TCF25 human tf ARCHS4 coexpression	5.301769097352566e-113	25.68561872909699	6640.350821497029	['OGFR', 'ACADVL', 'RNPEPL1', 'MED15', 'CAPN15', 'PPP1R9B', 'RPS6KA4', 'STK11', 'ZMIZ2', 'ARHGDIA', 'EFHD2', 'PIEZO1', 'FBRSL1', 'CCNL2', 'MAN2C1', 'CIC', 'SLC12A9', 'SRRM2', 'SUN2', 'FBXW5', 'MINK1', 'SYTL1', 'PTOV1', 'CIRBP', 'SCRIB', 'CSNK1D', 'CYBA', 'TYK2', 'TMC6', 'KCNAB2', 'MAPK8IP3', 'DGKZ', 'ARFGAP1', 'EPN1', 'EML3', 'NISCH', 'GIGYF1', 'ACAP3', 'NPEPL1', 'PITPNM1', 'KIFC2', 'HGS', 'CTDSP1', 'DGKQ', 'MAP7D1', 'CDC37', 'EHBP1L1', 'ZNF316', 'FAM193B', 'EVL', 'PPP1R12C', 'RNF166', 'TELO2', 'CSNK1G2', 'ANAPC2', 'TRABD', 'AP5Z1', 'CTBP1', 'IDUA', 'AKAP17A', 'LMF2', 'CENPB', 'CORO1B', 'RHOT2', 'MTA1', 'DPP7', 'VPS51', 'TAF1C', 'MICAL1', 'ZNF865', 'TNFRSF14', 'CSK', 'NLRP1', 'FBRS', 'SH2B1', 'INTS1', 'CPSF1', 'ATP13A1', 'TNK2', 'ABCA7', 'SCAF1', 'USF2', 'CLCN7', 'PFKL', 'FMNL1', 'MYO15B', 'ABHD17A', 'SGSM2', 'TUBGCP6', 'PLXNB2', 'DUS1L', 'CLASRP', 'LRCH4', 'SLC2A4RG', 'SSBP4', 'ENGASE']	2.285062480958956e-110	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=e30cc0bc59d7aa4f05d2d054e9acf799	ARCHS4_TFs_Coexp	Transcription	up	2
5	ZNF316 human tf ARCHS4 coexpression	3.1506814531471345e-111	25.418060200668897	6467.354119883283	['OGFR', 'RNPEPL1', 'NUMA1', 'ARRB2', 'MED15', 'CAPN15', 'PPP1R9B', 'LFNG', 'RPS6KA4', 'STK11', 'ZMIZ2', 'ARHGDIA', 'EFHD2', 'PIEZO1', 'FBRSL1', 'PIM3', 'MAN2C1', 'CIC', 'SLC12A9', 'SRRM2', 'SUN2', 'FBXW5', 'MINK1', 'HLA-B', 'SCRIB', 'CSNK1D', 'TYK2', 'TMC6', 'POLRMT', 'MAPK8IP3', 'DGKZ', 'ARFGAP1', 'EML3', 'GIGYF1', 'ACAP3', 'NPEPL1', 'PITPNM1', 'KIFC2', 'CTDSP1', 'DGKQ', 'MAP7D1', 'EHBP1L1', 'FAM193B', 'EVL', 'PLCB2', 'PPP1R12C', 'RNF166', 'TELO2', 'CSNK1G2', 'SF1', 'ANAPC2', 'TRABD', 'CEBPB', 'AP5Z1', 'AKAP17A', 'LMF2', 'CENPB', 'HDAC7', 'RHOT2', 'MTA1', 'DPP7', 'TAF1C', 'MICAL1', 'GRK6', 'ZNF865', 'TNFRSF14', 'CSK', 'FBRS', 'CYTH1', 'SH2B1', 'INTS1', 'CPSF1', 'ATP13A1', 'TNK2', 'NBEAL2', 'ABCA7', 'SCAF1', 'USF2', 'NFKB2', 'PARP10', 'CLCN7', 'PFKL', 'FMNL1', 'ABHD17A', 'SGSM2', 'BCL3', 'TUBGCP6', 'PLXNB2', 'MAFK', 'DUS1L', 'CLASRP', 'LRCH4', 'SIPA1', 'SLC2A4RG', 'ENGASE']	1.086354965045132e-108	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=e30cc0bc59d7aa4f05d2d054e9acf799	ARCHS4_TFs_Coexp	Transcription	up	2
1	SPI1 ENCODE	8.971472112900361e-09	2.4415584415584415	45.240163884777004	['DAZAP1', 'SELPLG', 'UNC93B1', 'CTSZ', 'AKAP17A', 'LSP1', 'ARRB2', 'MED15', 'CORO1A', 'PPP1R9B', 'RPS15', 'LFNG', 'IRAK1', 'SH3TC1', 'PCBP1', 'MICAL1', 'TBC1D10C', 'EFHD2', 'RPL37', 'MAN2C1', 'IER5', 'HNRNPA0', 'GSDMD', 'RBM38', 'RPL41', 'TAF15', 'ATP13A1', 'RPS6', 'NDUFA2', 'SYTL1', 'ARID5A', 'APOBR', 'ABCA7', 'RPS3A', 'HOOK3', 'NFKB2', 'UBXN11', 'ATG16L2', 'HGS', 'RPL27A', 'EHBP1L1', 'CLASRP', 'PLCB2', 'PPP1R12C', 'CSNK1G2', 'SF1', 'ARF6']	9.330330997416376e-07	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=e30cc0bc59d7aa4f05d2d054e9acf799	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	Transcription	up	2
2	RUNX1 CHEA	3.3736441823158665e-08	2.534775888717156	43.61002634856559	['SELPLG', 'ITGB2', 'TSPAN32', 'PPP1R9B', 'RPS15', 'NCLN', 'MTA1', 'LGALS1', 'SH3TC1', 'MICAL1', 'RPL37', 'MAF1', 'FBRS', 'IER5', 'IER2', 'SLC12A9', 'HNRNPA0', 'CDKN2D', 'FBXW5', 'FUS', 'ARRDC2', 'TNK2', 'ARID5A', 'TMC8', 'SCRIB', 'CSNK1D', 'RPS3A', 'FOS', 'KCNAB2', 'DGKZ', 'USF2', 'DEF6', 'CD7', 'BCL3', 'MAFK', 'EVL', 'ZFPM1', 'UBA52', 'RNF166', 'SSBP4', 'LY6E']	1.7542949748042506e-06	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=e30cc0bc59d7aa4f05d2d054e9acf799	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	Transcription	up	2
3	TCF3 ENCODE	7.208592409980386e-08	2.952380952380952	48.55310649662504	['DAZAP1', 'CEBPB', 'CTBP1', 'PBXIP1', 'LSP1', 'LGALS1', 'RPL18A', 'ZMIZ2', 'PCBP1', 'MICAL1', 'PIEZO1', 'CCNL2', 'MAF1', 'HNRNPA0', 'GSDMD', 'DUSP2', 'INTS1', 'FUS', 'RPS6', 'PTOV1', 'ARID5A', 'CIRBP', 'NBEAL2', 'SCRIB', 'NEAT1', 'ATG16L2', 'EEF1D', 'DDIT4', 'RPS20', 'LRCH4', 'SSBP4']	2.4989787021265338e-06	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=e30cc0bc59d7aa4f05d2d054e9acf799	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	Transcription	up	2
4	ZBTB7A ENCODE	1.172509483997301e-07	2.051282051282051	32.7363063404219	['OGFR', 'DAZAP1', 'SPPL2B', 'PPP1R9B', 'MRPL41', 'RPS6KA4', 'STK11', 'LGALS1', 'VPS72', 'PIEZO1', 'FBRSL1', 'PIM3', 'MAF1', 'IER2', 'FBXW5', 'PTOV1', 'ARID5A', 'TMC8', 'CYBA', 'NEAT1', 'EML3', 'KIFC2', 'CTDSP1', 'MAP7D1', 'CDC37', 'EHBP1L1', 'ZFPM1', 'CSNK1G2', 'SLC25A6', 'ANAPC2', 'CEBPB', 'AP5Z1', 'IDUA', 'CORO1B', 'RHOT2', 'CYTH1', 'SH2B1', 'HNRNPA0', 'CDKN2D', 'PRELID1', 'INTS1', 'CPSF1', 'CBX4', 'MIB2', 'NBEAL2', 'USF2', 'HNRNPM', 'ABTB1', 'MYO15B', 'FASN', 'UVSSA', 'BCL3', 'DUS1L', 'LRCH4', 'SLC2A4RG', 'SSBP4']	3.0485246583929826e-06	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=e30cc0bc59d7aa4f05d2d054e9acf799	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	Transcription	up	2
5	SPI1 CHEA	1.336237412563852e-07	2.6515151515151514	41.96881258080131	['OGFR', 'DAZAP1', 'CEBPB', 'UNC93B1', 'BRAT1', 'CTSZ', 'ITGB2', 'LSP1', 'ARRB2', 'RASAL3', 'METRNL', 'MED15', 'TSPAN32', 'CORO1B', 'RPS15', 'RPL18A', 'SH3TC1', 'TBC1D10C', 'EFHD2', 'PIM3', 'RPL37', 'IER2', 'RBM38', 'RPL41', 'APOBR', 'FOS', 'NEAT1', 'DGKZ', 'FMNL1', 'PITPNM1', 'RPL27A', 'CLASRP', 'LRCH4', 'SF1', 'ARF6']	2.779373818132812e-06	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=e30cc0bc59d7aa4f05d2d054e9acf799	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	Transcription	up	2
1	Eosinophill count 30150	2.388400914932391e-10	4.433871366570315	98.23342599963992	['NOTCH2', 'IFITM2', 'BTG1', 'TCF7', 'IKZF1', 'ZC3HAV1', 'ADD3', 'CHD1', 'CMIP', 'AKAP13', 'CUX1', 'INPP5D', 'JAK1', 'MAP4K4', 'BPTF', 'ITGA4', 'STAT1', 'BAZ1A', 'ITPKB', 'ZEB2', 'EIF5', 'STK17B', 'ATM', 'LCP2', 'ANP32B', 'SGK1']	2.0468595840970594e-07	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fc92bac3a2c8b5709f33d7aeb103273f	UK_Biobank_GWAS_v1	Diseases	down	2
2	Platelet crit 30090 raw	1.081537392191652e-08	3.4760370694524623	63.75850501918178	['CSRNP1', 'SERPINA1', 'PLEK', 'ARID4B', 'IRS2', 'ENO1', 'IKZF1', 'ZC3HAV1', 'ADD3', 'PREX1', 'CUX1', 'CCNL1', 'WASF2', 'BRD4', 'HLA-DPA1', 'SLC38A1', 'PPP1R12A', 'TPM3', 'ACTN1', 'PLAUR', 'ARID1A', 'RHOA', 'NCOR1', 'ARPC2', 'IRF1', 'SGK1', 'EIF3A', 'PLEC']	4.634387725541229e-06	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fc92bac3a2c8b5709f33d7aeb103273f	UK_Biobank_GWAS_v1	Diseases	down	2
3	Platelet count 30080 raw	1.1762517220442583e-08	3.278419801655602	59.858529196045765	['MTPN', 'CSRNP1', 'SERPINA1', 'DOCK8', 'ITGA2B', 'IRS2', 'ENO1', 'STK4', 'PREX1', 'RASSF3', 'ERC2', 'SF3B1', 'HLA-DPA1', 'LYN', 'DYNC1H1', 'SLC38A1', 'PPP1R12A', 'SYK', 'ACTN1', 'ATRX', 'ACTN4', 'ARID1A', 'ZEB2', 'NCOR1', 'BIN2', 'ARPC2', 'IRF1', 'ATM', 'SGK1', 'PLEC']	3.3601590859730983e-06	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fc92bac3a2c8b5709f33d7aeb103273f	UK_Biobank_GWAS_v1	Diseases	down	2
4	Eosinophill percentage 30210 raw	4.8326731553626594e-08	3.9531728704527285	66.59230776951398	['IFITM3', 'NOTCH2', 'BTG1', 'CSF3R', 'TCF7', 'BAZ1A', 'IKZF1', 'ZC3HAV1', 'CHD1', 'CMIP', 'IGF2R', 'ITPKB', 'AKAP13', 'ZEB2', 'SELL', 'INPP5D', 'STK17B', 'ATM', 'LCP2', 'JAK1', 'MAP4K4', 'BPTF']	1.0354002235364498e-05	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fc92bac3a2c8b5709f33d7aeb103273f	UK_Biobank_GWAS_v1	Diseases	down	2
5	Platelet distribution width 30110 raw	2.3544887189625624e-07	3.364242309552346	51.34429925451763	['LYN', 'MTPN', 'DAZAP2', 'SYK', 'TPM3', 'WIPF1', 'ACTN1', 'DOCK8', 'ITGA2B', 'PLEK', 'RSF1', 'IRS2', 'ACTN4', 'SRRM1', 'PPP1R9B', 'PREX1', 'CUX1', 'ARPC2', 'HLA-DRA', 'TAGLN2', 'PTPN6', 'FXYD5', 'PLEC', 'TNRC6B']	4.0355936643018316e-05	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fc92bac3a2c8b5709f33d7aeb103273f	UK_Biobank_GWAS_v1	Diseases	down	2
1	Platelet distribution width	5.554427018131455e-05	4.724781478856603	46.29496902551241	['MTPN', 'ARPC2', 'SYK', 'CUX1', 'ACTN1', 'DOCK8', 'ITGA2B', 'TAGLN2', 'FXYD5', 'PLEC']	0.09648039730494337	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fc92bac3a2c8b5709f33d7aeb103273f	GWAS_Catalog_2019	Diseases	down	2
2	Neutrophil count	0.0001228988791488182	4.295255889869639	38.67512257139688	['LYN', 'CSF3R', 'IFITM2', 'DSCAM', 'ARPC2', 'DOCK8', 'PLAUR', 'NLRP3', 'NKG7', 'ADD3']	0.1067376765407486	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fc92bac3a2c8b5709f33d7aeb103273f	GWAS_Catalog_2019	Diseases	down	2
3	Platelet count	0.0002129809593373304	3.072398885158119	25.975005825808925	['MTPN', 'IFITM2', 'SERPINA1', 'TPM3', 'ACTN1', 'DOCK8', 'ITGA2B', 'IRS2', 'RASSF3', 'ARPC2', 'IRF1', 'NLRP3', 'FXYD5', 'PLEC']	0.1233159754563143	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fc92bac3a2c8b5709f33d7aeb103273f	GWAS_Catalog_2019	Diseases	down	2
4	Mean platelet volume	0.00022217574297134652	3.4300904686361107	28.854064586077783	['DIAPH1', 'NIN', 'BIN2', 'RASSF3', 'CUX1', 'ARPC2', 'ACTN1', 'DOCK8', 'ITGA2B', 'TAGLN2', 'FXYD5', 'PLEC']	0.09647981638530723	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fc92bac3a2c8b5709f33d7aeb103273f	GWAS_Catalog_2019	Diseases	down	2
5	Neutrophil percentage of granulocytes	0.0005436370356477805	4.341691088679041	32.637485065352564	['IFITM3', 'STAT1', 'INPP5D', 'FPR1', 'PLAUR', 'CHD1', 'BPTF', 'JAK1']	0.18885950618403896	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fc92bac3a2c8b5709f33d7aeb103273f	GWAS_Catalog_2019	Diseases	down	2
1	Breast Carcinoma	1.1596202886876579e-17	2.006818327106532	78.25759442155413	['CYFIP2', 'CD83', 'WIPF1', 'UBE2D3', 'ITGA2B', 'HNRNPU', 'ARID4B', 'IRS2', 'ENO1', 'CLU', 'PREX1', 'CAPNS1', 'RASSF3', 'NAMPT', 'EP300', 'B2M', 'GLUL', 'DDX17', 'SLC38A1', 'PRKCB', 'ACTN1', 'CYBB', 'ACTN4', 'KAT6A', 'AKAP9', 'TAGLN2', 'PPIG', 'SRSF5', 'UTRN', 'NOTCH2', 'DDX5', 'TCF7', 'ANKRD12', 'ZC3HAV1', 'STK4', 'MTDH', 'HSP90B1', 'SDCBP', 'NLRP3', 'ST3GAL1', 'ZBTB7A', 'PAG1', 'LYN', 'HSPA8', 'PRPF38B', 'JUN', 'FOXN3', 'POU2F2', 'IGF2R', 'HNRNPK', 'WNK1', 'GNB1', 'ATM', 'ANP32B', 'FXYD5', 'ITM2B', 'EIF4G2', 'KDM5A', 'SERPINA1', 'BTG1', 'CXCL8', 'DDX3X', 'HSP90AB1', 'DDX46', 'DOCK8', 'PLEK', 'RSF1', 'ADAR', 'LITAF', 'PPP1R9B', 'AKAP13', 'RACK1', 'TIMP1', 'RIEG2', 'CTSB', 'JAK1', 'CD53', 'CAP1', 'ACTR2', 'SYK', 'ITGA4', 'TUBB', 'NCOA4', 'ATRX', 'PLAUR', 'ARID1A', 'YWHAZ', 'RHOA', 'RBL2', 'ZEB2', 'NCOR1', 'PKM', 'IRF1', 'CANX', 'PECAM1', 'TMBIM6', 'SGK1', 'ROCK1', 'CUX1', 'CCL5', 'UCP2', 'CCL4', 'RBBP6', 'GBP2', 'SF3B1', 'EIF4B', 'TRIM44', 'BRD4', 'MAP4K4', 'CD74', 'STAT1', 'STAT3', 'NAP1L1', 'ATP2B1', 'NIN', 'TAOK3', 'STK17B', 'PMP22', 'TACC1', 'PTPN6', 'EIF3A', 'TPT1', 'PF4', 'TNRC6B']	1.1396748197222301e-13	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fc92bac3a2c8b5709f33d7aeb103273f	DisGeNET	Diseases	down	2
2	Leukemia, Myelocytic, Acute	4.465646447671908e-16	3.018533322957125	106.6899018358022	['KDM5A', 'BTG1', 'CSF3R', 'CD83', 'CXCL8', 'HSP90AB1', 'DDX46', 'ITGA2B', 'IKZF1', 'CHD1', 'AKAP13', 'NAMPT', 'RAC2', 'RACK1', 'ITGAX', 'EP300', 'TIMP1', 'B2M', 'GLUL', 'CTSB', 'JAK1', 'SYK', 'ITGA4', 'FNBP1', 'PRKCB', 'PLAUR', 'ITPKB', 'ZEB2', 'NCOR1', 'KAT6A', 'IRF1', 'TMBIM6', 'SGK1', 'ND4', 'KMT2E', 'NOTCH2', 'ROCK1', 'CCL3L1', 'SAMHD1', 'MTDH', 'CUX1', 'INPP5D', 'CCL5', 'CCL3', 'SF3B1', 'ZBTB7A', 'SPTBN1', 'PAG1', 'BRD4', 'LYN', 'CD74', 'JUN', 'STAT1', 'STAT3', 'NKG7', 'POU2F2', 'HNRNPK', 'SELL', 'WNK1', 'ATM', 'PTPN6', 'FXYD5', 'EIF3A', 'PF4']	2.1944186643859757e-12	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=fc92bac3a2c8b5709f33d7aeb103273f	DisGeNET	Diseases	down	2
